eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_example,use_cot_target,use_cot_in_context_attacker,num_epochs,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
openai/gpt-4o,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-04T22-31-20+00-00_adaptive-legal_ePPQEKmBvVW2SWekLJtSxa.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-04T22-32-46+00-00_re-evaluate-adaptive-legal_JuNhdVkVRphUrLZr6vpLTF.eval,True,True,True,38,0.9473684210526315,,adaptive_legal_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,1,8,2,2,1,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250404_223243.csv
openai/gpt-4o,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-04T22-31-20+00-00_adaptive-legal_ePPQEKmBvVW2SWekLJtSxa.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-04T22-32-52+00-00_re-evaluate-adaptive-legal_aJknoRKEEW7d4Y9hEc4qiQ.eval,True,True,True,38,0.9473684210526315,,adaptive_legal_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,1,8,2,2,1,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250404_223243.csv
openai/gpt-4o,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-04T22-31-20+00-00_adaptive-legal_ePPQEKmBvVW2SWekLJtSxa.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-04T22-32-58+00-00_re-evaluate-adaptive-legal_o6pLVahezWE79wSCTFKuZr.eval,True,True,True,38,0.9473684210526315,,adaptive_legal_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,1,8,2,2,1,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250404_223243.csv
openai/gpt-4o,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-04T22-31-20+00-00_adaptive-legal_ePPQEKmBvVW2SWekLJtSxa.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-04T22-33-01+00-00_re-evaluate-adaptive-legal_AeKh8CqRqWxnAETibKK8XR.eval,True,True,True,38,0.9473684210526315,,adaptive_legal_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,1,8,2,2,1,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250404_223243.csv
openai/gpt-4o,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-04T22-31-20+00-00_adaptive-legal_ePPQEKmBvVW2SWekLJtSxa.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-04T22-33-12+00-00_re-evaluate-adaptive-legal_PzjPkvvT3tpsQTLH8oKaZE.eval,True,True,True,38,0.9473684210526315,,adaptive_legal_scorer,0.5,,choice,anthropic/claude-3-5-sonnet-latest,1,8,2,2,1,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o_20250404_223243.csv
openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-04T22-33-19+00-00_adaptive-legal_2AEHFrynxnwzaApPFFnznz.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-04T22-34-02+00-00_re-evaluate-adaptive-legal_hHPD2FEV6R67H5YWACAdud.eval,True,True,True,38,0.21052631578947367,,adaptive_legal_scorer,0.27586206896551724,,choice,anthropic/claude-3-5-sonnet-latest,1,8,29,29,21,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250404_223400.csv
openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-04T22-33-19+00-00_adaptive-legal_2AEHFrynxnwzaApPFFnznz.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-04T22-34-28+00-00_re-evaluate-adaptive-legal_7xFYTkUPPpgvxzr5xQkkpE.eval,True,True,True,38,0.21052631578947367,,adaptive_legal_scorer,0.41379310344827586,,choice,anthropic/claude-3-5-sonnet-latest,1,8,29,29,17,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250404_223400.csv
openai/gpt-4o-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-04T22-33-19+00-00_adaptive-legal_2AEHFrynxnwzaApPFFnznz.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-04T22-34-43+00-00_re-evaluate-adaptive-legal_VRjkn9Bo6VhkipPooR8swE.eval,True,True,True,38,0.21052631578947367,,adaptive_legal_scorer,0.5517241379310345,,choice,anthropic/claude-3-5-sonnet-latest,1,8,29,29,13,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250404_223400.csv
openai/gpt-4o-mini,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-04T22-33-19+00-00_adaptive-legal_2AEHFrynxnwzaApPFFnznz.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-04T22-34-52+00-00_re-evaluate-adaptive-legal_ix5xtoxikwAZihatpNZGpS.eval,True,True,True,38,0.21052631578947367,,adaptive_legal_scorer,0.5862068965517241,,choice,anthropic/claude-3-5-sonnet-latest,1,8,29,29,12,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250404_223400.csv
openai/gpt-4o-mini,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T22-30-03+00-00_legalbench-initial-aggregated_795cK6HmfChTvzEVpAaLxA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-04T22-33-19+00-00_adaptive-legal_2AEHFrynxnwzaApPFFnznz.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_38/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-04T22-35-25+00-00_re-evaluate-adaptive-legal_Ykz4hMV2myT835BXCEZQNt.eval,True,True,True,38,0.21052631578947367,,adaptive_legal_scorer,0.5172413793103449,,choice,anthropic/claude-3-5-sonnet-latest,1,8,29,29,14,legal_38_results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o_20250404_223400.csv
