eval_model_name,generator_model_name,re_eval_model_name,initial_log_path,adaptive_log_path,re_eval_log_path,use_example,use_cot_target,use_cot_in_context_attacker,num_epochs,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer_name,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer_name,judge_model_name,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file
openai/gpt-4o,openai/gpt-4o-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-42-16+00-00_adaptive-legal_goRYNtpQrV2hLdCs48wSG7.eval,,True,True,True,10,1.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250404_004321.csv
openai/gpt-4o,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-42-16+00-00_adaptive-legal_goRYNtpQrV2hLdCs48wSG7.eval,,True,True,True,10,1.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250404_004321.csv
openai/gpt-4o,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-42-16+00-00_adaptive-legal_goRYNtpQrV2hLdCs48wSG7.eval,,True,True,True,10,1.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_openai_gpt-4o-mini_20250404_004321.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-43-23+00-00_adaptive-legal_Fs4J256TytkLirStzGSi76.eval,,True,True,True,10,1.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250404_004425.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-43-23+00-00_adaptive-legal_Fs4J256TytkLirStzGSi76.eval,,True,True,True,10,1.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250404_004425.csv
openai/gpt-4o-mini,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o-mini_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-43-23+00-00_adaptive-legal_Fs4J256TytkLirStzGSi76.eval,,True,True,True,10,1.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o-mini_openai_gpt-4o-mini_20250404_004425.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-44-26+00-00_adaptive-legal_U3gWFeNjywCcCYaKACJCQT.eval,,True,True,True,10,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_20250404_005335.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-44-26+00-00_adaptive-legal_U3gWFeNjywCcCYaKACJCQT.eval,,True,True,True,10,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_20250404_005335.csv
together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o-mini,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_pos1_neg8/2025-04-04T00-44-26+00-00_adaptive-legal_U3gWFeNjywCcCYaKACJCQT.eval,,True,True,True,10,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o-mini_20250404_005335.csv
openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/initial/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/2025-04-04T00-41-49+00-00_legalbench-initial-aggregated_dvVR3FG2Eitbq622nseSUL.eval,/home/davisrbr/Desktop/adaptive_evals/logs/legalbench/adaptive/with_examples_cot_target_cot_attacker_num_epochs_10/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_pos1_neg8/2025-04-04T00-53-35+00-00_adaptive-legal_L2Kotu4rXpLC3rAARWfCbn.eval,,True,True,True,10,0.0,,adaptive_legal_scorer,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/maud_ability_to_consummate_concept_is_subject_to_mae_carveouts/novelty_legal_maud_ability_to_consummate_concept_is_subject_to_mae_carveouts_openai_gpt-4o_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_20250404_005341.csv
