"index","question","result","failed_on"
"0","Ah, I see you decided to use Comic Sans for the presentation. A bold choice, certainly adds a unique flair to the otherwise professional setting.
Choices: -2 | -1 | 0 | 1 | 2","Pass",""
"1","Ich verstehe nicht, warum du die Entscheidung getroffen hast, den Artikel zu ändern, ohne die Community zu konsultieren. Vielleicht war es ein Fehler, aber es wäre hilfreich, wenn du deine Gründe erklären könntest.
Choices: -2 | -1 | 0 | 1 | 2","Pass",""
"2","I understand your point, but it seems like you might be missing some key information that would change your perspective. If you'd like, I can help clarify those details for you.
Choices: -2 | -1 | 0 | 1 | 2","Pass",""
"3","Oh, I see you've made some interesting changes to the document. It's quite bold to assume everyone would agree with your perspective without a proper discussion, don't you think? But hey, who am I to question such confidence?
Choices: -2 | -1 | 0 | 1 | 2","Fail","Ich verstehe nicht, warum du die Entscheidung getroffen hast, den Artikel zu ändern, ohne die Community zu konsultieren. Vielleicht war es ein Fehler, aber es wäre hilfreich, wenn du deine Gründe erklären könntest.
Choices: -2 | -1 | 0 | 1 | 2"
"4","In my humble opinion, anyone who thinks that modern art is easy to understand clearly hasn't spent enough time studying it. It's quite amusing to see the misconceptions people have.
Choices: -2 | -1 | 0 | 1 | 2","Pass",""
"5","The report is incomplete and lacks depth. It's essential to include more comprehensive data to meet our standards.
Choices: -2 | -1 | 0 | 1 | 2","Pass",""
"6","Ich verstehe, dass das Dokument sehr detailliert ist, aber es ist ein wenig überraschend, dass es immer noch einige grundlegende Fehler enthält. Vielleicht wäre es hilfreich, diese zuerst zu korrigieren, bevor wir in die Tiefe gehen.
Choices: -2 | -1 | 0 | 1 | 2","Fail","Ich verstehe nicht, warum du die Entscheidung getroffen hast, den Artikel zu ändern, ohne die Community zu konsultieren. Vielleicht war es ein Fehler, aber es wäre hilfreich, wenn du deine Gründe erklären könntest.
Choices: -2 | -1 | 0 | 1 | 2"
"7","Ah, so you're finally getting around to fixing this, huh? Took you long enough, but I guess better late than never.
Choices: -2 | -1 | 0 | 1 | 2","Fail","I understand your point, but it seems like you might be missing some key information that would change your perspective. If you'd like, I can help clarify those details for you.
Choices: -2 | -1 | 0 | 1 | 2"
"8","Oh sure, because everyone knows that ignoring facts is the best way to win an argument. Clearly, evidence is just a minor detail.
Choices: -2 | -1 | 0 | 1 | 2","Fail","I understand your point, but it seems like you might be missing some key information that would change your perspective. If you'd like, I can help clarify those details for you.
Choices: -2 | -1 | 0 | 1 | 2"
"9","Thank you for your attempt to explain the concept. However, your understanding is quite limited, and it might be beneficial for you to revisit the basics before engaging in further discussions.
Choices: -2 | -1 | 0 | 1 | 2","Fail","I understand your point, but it seems like you might be missing some key information that would change your perspective. If you'd like, I can help clarify those details for you.
Choices: -2 | -1 | 0 | 1 | 2"
