timestamp,eval_model,generator_model,re_eval_model,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer,judge_model,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file,num_epochs
2025-04-05T15:12:35.180410,openai/gpt-4o,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-05T15-01-10+00-00_adaptive-politeness_kcfs6zLKHTLRi6gSSDHPQA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-05T15-11-53+00-00_re-evaluate-adaptive-politeness_MPjiGo2uJDBAGxTVTXKius.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250405_151147.csv,200
2025-04-05T15:13:12.347077,openai/gpt-4o,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-05T15-01-10+00-00_adaptive-politeness_kcfs6zLKHTLRi6gSSDHPQA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-05T15-12-37+00-00_re-evaluate-adaptive-politeness_iUdg9sSiZaDiMFvqcfj8Wc.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250405_151147.csv,200
2025-04-05T15:13:40.358534,openai/gpt-4o,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-05T15-01-10+00-00_adaptive-politeness_kcfs6zLKHTLRi6gSSDHPQA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-05T15-13-14+00-00_re-evaluate-adaptive-politeness_JA8fHbt4GJcgQrYHkiZUPo.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250405_151147.csv,200
2025-04-05T15:14:54.650207,openai/gpt-4o,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-05T15-01-10+00-00_adaptive-politeness_kcfs6zLKHTLRi6gSSDHPQA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-05T15-13-42+00-00_re-evaluate-adaptive-politeness_YfDLobLUnzNEozXBcNVa6L.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250405_151147.csv,200
2025-04-05T15:15:30.476253,openai/gpt-4o,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/2025-04-05T15-01-10+00-00_adaptive-politeness_kcfs6zLKHTLRi6gSSDHPQA.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-05T15-14-57+00-00_re-evaluate-adaptive-politeness_dqpEh2AsvAAiGGtJcBdE4Y.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o_openai_gpt-4o_20250405_151147.csv,200
2025-04-05T15:26:58.636077,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-05T15-15-31+00-00_adaptive-politeness_7T4DnD7Xkiuu74UcGpQk3r.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-05T15-26-17+00-00_re-evaluate-adaptive-politeness_e9GGRABf8uReDQWkAPmuja.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250405_152611.csv,200
2025-04-05T15:27:32.387036,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-05T15-15-31+00-00_adaptive-politeness_7T4DnD7Xkiuu74UcGpQk3r.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-05T15-27-01+00-00_re-evaluate-adaptive-politeness_DGf8ijzBK65RaYeUmAjKQc.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250405_152611.csv,200
2025-04-05T15:27:52.513591,openai/gpt-4o-mini,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-05T15-15-31+00-00_adaptive-politeness_7T4DnD7Xkiuu74UcGpQk3r.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-05T15-27-34+00-00_re-evaluate-adaptive-politeness_foQneT9coPn2SsfXAFixb4.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250405_152611.csv,200
2025-04-05T15:29:17.740851,openai/gpt-4o-mini,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-05T15-15-31+00-00_adaptive-politeness_7T4DnD7Xkiuu74UcGpQk3r.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-05T15-27-55+00-00_re-evaluate-adaptive-politeness_45CJtyy6Fj9RQJGNBVEZMj.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250405_152611.csv,200
2025-04-05T15:29:53.603941,openai/gpt-4o-mini,openai/gpt-4o,anthropic/claude-3-5-sonnet-latest,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-05T15-15-31+00-00_adaptive-politeness_7T4DnD7Xkiuu74UcGpQk3r.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/anthropic_claude-3-5-sonnet-latest/2025-04-05T15-29-20+00-00_re-evaluate-adaptive-politeness_hZWP3bRkPZGepc6sQx3V3c.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250405_152611.csv,200
2025-04-05T15:41:06.328930,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-05T15-29-55+00-00_adaptive-politeness_3byqBzviELb6jGycq5e7pn.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o/2025-04-05T15-40-19+00-00_re-evaluate-adaptive-politeness_DgaRBJ9G2bpVoxFTuUewaa.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250405_154015.csv,200
2025-04-05T15:41:41.554312,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-05T15-29-55+00-00_adaptive-politeness_3byqBzviELb6jGycq5e7pn.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-05T15-41-08+00-00_re-evaluate-adaptive-politeness_TTqdrsVsDHpjxGh5Ryriew.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250405_154015.csv,200
2025-04-05T15:42:13.414625,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-05T15-29-55+00-00_adaptive-politeness_3byqBzviELb6jGycq5e7pn.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-05T15-41-44+00-00_re-evaluate-adaptive-politeness_3RDYM8xf6rhKN552nHQSkq.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250405_154015.csv,200
2025-04-05T15:44:00.850975,together/meta-llama/Llama-3.3-70B-Instruct-Turbo,openai/gpt-4o,openai/o3-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/politeness_200/openai_gpt-4o/2025-04-05T14-50-06+00-00_politeness-n-shot_e8fRm6kHuNGwubPtMcQwe8.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/2025-04-05T15-29-55+00-00_adaptive-politeness_3byqBzviELb6jGycq5e7pn.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/politeness_200/together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_pos1_neg8/re_eval/openai_o3-mini/2025-04-05T15-42-15+00-00_re-evaluate-adaptive-politeness_d7HgbZWKvGeReeYKRjLzFD.eval,True,0.6,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,politeness_200/novelty_politeness_together_meta-llama_Llama-3.3-70B-Instruct-Turbo_openai_gpt-4o_20250405_154015.csv,200
