timestamp,eval_model,generator_model,re_eval_model,initial_log_path,adaptive_log_path,re_eval_log_path,use_cot,similarity_threshold,score_threshold,use_embeddings,filter_incorrect,adaptive_accuracy,adaptive_accuracy_judged,adaptive_scorer,re_eval_accuracy,re_eval_accuracy_judged,re_eval_scorer,judge_model,positive_samples,negative_samples,passed_judge_count,adaptive_incorrect_count,re_eval_incorrect_count,novelty_results_file,num_epochs
2025-04-07T21:49:25.066681,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/openai_gpt-4o/2025-04-07T21-30-07+00-00_politeness-n-shot_nsLL7RYZXKcDUCbzYMDKLf.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-07T21-37-40+00-00_adaptive-politeness_2gTiVydUieKU347Ce5nUKg.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T21-49-20+00-00_re-evaluate-adaptive-politeness_JcR5LAN4PqJnhToJajAXhp.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250407_214835.csv,200
2025-04-07T22:01:28.634322,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/openai_gpt-4o-mini/2025-04-07T21-30-40+00-00_politeness-n-shot_5Tc38unA4cYFRYZdagUSkY.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-07T21-49-25+00-00_adaptive-politeness_hRo3T2YLhHptquLUPNG785.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T22-01-24+00-00_re-evaluate-adaptive-politeness_5WhsPMyfawoVuohJYLpAj9.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250407_220040.csv,200
2025-04-07T22:13:54.534441,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T21-31-09+00-00_politeness-n-shot_D2B4kjZpbPUnEraeaPwpAd.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-07T22-01-29+00-00_adaptive-politeness_T5dk8cerwi6imCxmK9rEu9.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T22-13-48+00-00_re-evaluate-adaptive-politeness_JKq9SN7UiobCwDktvhkbdk.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250407_221306.csv,200
2025-04-07T22:26:27.831530,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/openai_o3-mini/2025-04-07T21-31-37+00-00_politeness-n-shot_NN9nvs8zccBM2TaULABEvd.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-07T22-13-56+00-00_adaptive-politeness_ExNQWNwZnYo6zNAdPyzhnn.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T22-26-23+00-00_re-evaluate-adaptive-politeness_NXGPeWAoeAKRN8wDNnQQPm.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250407_222535.csv,200
2025-04-07T22:38:27.918294,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/anthropic_claude-3-5-sonnet-latest/2025-04-07T21-33-56+00-00_politeness-n-shot_QEewFuDwqh7adj2EbS7t2T.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-07T22-26-28+00-00_adaptive-politeness_85bMkwc5NXfWjhJvMt8c4N.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-07T22-38-20+00-00_re-evaluate-adaptive-politeness_EXMHgeQdNgn9B6tehQs6nG.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250407_223733.csv,200
2025-04-08T18:36:49.550839,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/openai_gpt-4o/2025-04-07T21-30-07+00-00_politeness-n-shot_nsLL7RYZXKcDUCbzYMDKLf.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-08T18-25-55+00-00_adaptive-politeness_NrJ2HbfEMuGrPBmwcCk78P.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-08T18-36-44+00-00_re-evaluate-adaptive-politeness_eJqCLufz9SxJhxWoWPP8SU.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250408_183637.csv,200
2025-04-08T18:47:34.765729,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/openai_gpt-4o-mini/2025-04-07T21-30-40+00-00_politeness-n-shot_5Tc38unA4cYFRYZdagUSkY.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-08T18-36-50+00-00_adaptive-politeness_WUhnYSC44ybiyodKcW3jfy.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-08T18-47-30+00-00_re-evaluate-adaptive-politeness_ABknCB8ifHSZAGaSsYYovM.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250408_184725.csv,200
2025-04-08T18:58:31.340208,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/together_meta-llama_Llama-3.3-70B-Instruct-Turbo/2025-04-07T21-31-09+00-00_politeness-n-shot_D2B4kjZpbPUnEraeaPwpAd.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-08T18-47-35+00-00_adaptive-politeness_K898VcFGeZ8eaAxPpVF7gb.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-08T18-58-27+00-00_re-evaluate-adaptive-politeness_C69LtHqPNB3Mt3bT7wwbmX.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250408_185821.csv,200
2025-04-08T19:09:33.173345,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/openai_o3-mini/2025-04-07T21-31-37+00-00_politeness-n-shot_NN9nvs8zccBM2TaULABEvd.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-08T18-58-32+00-00_adaptive-politeness_STVufareg6MTvrMFXyD6Cz.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-08T19-09-28+00-00_re-evaluate-adaptive-politeness_3MmdPq92yVzmvf8tP6htWn.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250408_190922.csv,200
2025-04-08T19:20:46.044771,openai/gpt-4o-mini,openai/gpt-4o,openai/gpt-4o-mini,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/initial/randomized_20250407_203611/anthropic_claude-3-5-sonnet-latest/2025-04-07T21-33-56+00-00_politeness-n-shot_QEewFuDwqh7adj2EbS7t2T.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/2025-04-08T19-09-33+00-00_adaptive-politeness_iMaTmkNVFxguMSFLVrSncu.eval,/home/davisrbr/Desktop/adaptive_evals/logs/politeness/adaptive/randomized_20250407_203611/openai_gpt-4o-mini_openai_gpt-4o_pos1_neg8/re_eval/openai_gpt-4o-mini/2025-04-08T19-20-39+00-00_re-evaluate-adaptive-politeness_4moBVGwpw7H8GDQXLEJAtt.eval,False,0.4,4,True,True,,,,,,,anthropic/claude-3-5-sonnet-latest,1,8,0,0,0,results/randomized_20250407_203611/novelty_politeness_openai_gpt-4o-mini_openai_gpt-4o_20250408_192034.csv,200
